contexto_id,plataforma,n_mensajes_utiles,n_lemas,lemas
Twitter|https://x.com/athendoflight/status/2082367577553310182,Twitter,2,60,americo villarreal pajaro correteado lopez robador gabriel hernandez denunciar mario guitian despojar predio responsabilizar pasar aparecer muerto refineria clandestino tamaulipas predio denunciado gabriel guitian amigo gober villarreal huachicol creer cartel pueblo justificar incapacidad insolencia indolencia corrupcion mexico mandar pueblo comunista claudia sheinbaum responder asesor trump casa blanca stephen miller asegurar sistema politico judicial mexicano funcionar control cartel rechazar gobierno narcoestado
Twitter|https://x.com/ultranoticiasfm/status/2082285000729235649,Twitter,1,14,ofrecer cuestionar abuela dafne zapata gobernador tamaulipas americo villarreal justicia responder mandatario dafnezapata rrss
Twitter|https://x.com/TvAstronoticias/status/2082285801157583316,Twitter,2,39,americo villarreal aliado mantenses patty tamaulipas elmante gonzalez tampico cdvictoria altamira ciudadmadero reynosa matamoros xicotencatl riobravo vallehermoso nuevolaredo dallas sanantonio nuevoleon aldama tamaulipas elmante gonzalez tampico cdvictoria altamira ciudadmadero reynosa matamoros xicotencatl riobravo vallehermoso nuevolaredo dallas sanantonio nuevoleon aldama
Twitter|https://x.com/noticiasmporm/status/2082286668883660854,Twitter,2,43,caso dafne abuela dafne zapata exigir justicia gobernador americo villarreal evento ciudad mante querer reclamar presunto implicado permanecer prision preventivo feminicidio oficial guido pizarro dejar direccion tecnico tigres motivo personal argentino asegurar decision obedecer resultado equipo hernan elizondo dirigir forma interino duelo queretaro
Twitter|https://x.com/LaRazon_mx/status/2082287003765240204,Twitter,1,19,gobernador tamaulipas americo villarreal anaya asegurar justicia caso dafne zapata quintos fallecer campamento ciudad madero reiterar investigacion continuar esclarecer
Medios|https://amp.milenio.com/comunidad/guadalajara-celebra-50-anos-tianguis-turistico-mexico,Medios,1,117,cancelacion oficial estampilla postal conmemorativo guadalajara sumar festejo ano tianguis turistico mexico principal evento promocion negocio turistico pais acto encabezado servicio postal mexicano tianguis turistico mexico aniversario existencia representar duda fundamental evolucion desarrollo turismo pais establecido nombre feria internacional agencias turisticas acapulco ano creacion secretaria turismo pais cambiar nombre tianguis turistico explicar victor hugo bajonero hernandez gerente estatal servicio postal mexicano estampilla conmemorativo explicar emision filatelico pasar proceso seleccion protocolo cancelacion marcar oficialmente inicio circulacion documento historico difundir riqueza cultural natural institucional mexico mundo asimismo destacar estampilla mexicano formar intercambio filatelico internacional pais fortalecer proyeccion pais nivel global filatelia turismo gustavo staufert buclon director general oficina visitantes convenciones guadalajara destacar estrecho relacion filatelia turismo senalar actividad compartir
Twitter|https://x.com/YUMARE20/status/2082444358771515610,Twitter,2,26,presidenta claudia sheinbaum solicito ayuda regularizar anomalias ayuntamiento ponen atencion necesitamos ayudo gobierno republica estatal pone atencion presidenta claudia sheinbaum problemas contaminacion tampico madero ayudo difundir
Twitter|https://x.com/HOYTamaulipas/status/2082290828119032156,Twitter,2,16,elmante tamaulipas americo villarreal aliado mantenses pattychio enteratir deportes mexico refrendar corona regional medalla badminton enterate
Medios|https://oem.com.mx/elsoldetampico/local/caso-dafne-asi-avanza-la-audiencia-de-yanina-n-este-martes-31326736,Medios,1,25,localmartes julio caso dafne audiencia yanina entrar fase final esperar resolucion martes defensa exponer elemento respaldar teoria alejandra reiterar llamado esclarecer muerte dafne antonio campos
Twitter|https://x.com/envozmxoficial/status/2082292005778981241,Twitter,1,22,juana laura martinez abuela dafne zapata quintos encarar gobernador tamaulipas americo villarreal exigir justicia feminicidio joven ocurrido academia militar video grupo formula
Twitter|https://x.com/SinEmbargoMX/status/2082292528003297790,Twitter,1,22,juana laura abuela dafne menor perder vida campamento verano academia militarizada marina doenitz encarar martes gobernador tamaulipas americo villarreal justicia muerte nieta
YouTube|https://www.youtube.com/watch?v=hytVqHoHIQY,YouTube,52,474,saludos arturo caer rapido clase informacion norma pina amparo quitar licencia importacion cosa similar fiscalia federal investigacion abandonaro ferrotanque millon litro combustible ano informa informa cosa presidentucha protejerlo titere macuspano mover hilo hilo boca mover defender narco huachucolero gobierno cuarta casualidad pasar marina pilar exhibir preso politico exacto coludo rabon ruffo mandela preso politico olviden dinero ilicito huachicol fiscal destinar campana politica morena ruffo partido ojala pronto caer stupep mentirosir gracias claudia shembaum pardo aprobar ley encontra noticiero mentiroso ernesto ruffo appel presidente republica rufo precioso politico proteger alo narco guachicolero morena morena errar nombre movimiento serio perfecto movimiento intocable necedad seguir proteger rata enojar poblacion voto caer contrabandista voto caer cabeza vaca chupito romero jefe cartel inmobiliario bandalito borola caer pino disfrutar votado borola deber basurero historia claudia esconde andy adan augusto mario delgado tantos capos intocables enganar merece carcel expresidente andres manuel corruptor mexico corrupto chayotero creer narrativa acto maquinado sucio injusto descarado intencion narco claudia sheimbaum hola arturo gracia seguir doler narcomorenista vividores herario clan lopez obrador ojala gente votar partido narco morenista cuidate arturo excelente saludos arturo placer investigacion avanzar encontra narco morena unidos oye arturo puro morena fregar cosa blindado faltar senora claudia crees justicia existir mexico fiscalia obvio alevosia encontrar incomodir agarrar cualquera distractor tocar rocha moya ojeda huachiculero ogt libre cargo cuidar claudia tocar prueba falso politico evidente tirania disque periodistas espinosa chile embonar criminal preferir acabar prision eua producto fechorias cadena perpetuo pena capital testigo protegido amen aduana fiscalias gasolinera lavado refineria particular monterrey samuel tamaulipas pasar lanza seguro orden gusano amlo obviamente beneficio mmp mmp ruffo acusar huachicol huachicol perseguir dato gobierno vuelta hoja deber fiscalia andar cambiar juez orden aprehension hipocritas nomas dser orden estimado clavillaso nomas des ruffo andy americo delgado audomaro adan rocha huachicolero sheinbaum cuando preguntense donde salir combustible enviar cuba donde barril petroleo desaparecer diario ardido agarrar favorito tocar empiezas ladrar retirar pension bienestar jajaja alcansa exacto pronto venir gracias lic espinosa presirvientar tapadero delincuencia complice encarcelar delicuent prueba necesitar claro morenarco intocable cambio rufo hombre inocente respeto presidente mando encarcelar tomar edad incostitucional anos convaleciente operacion crguera malo intencion persecucion selectivo castigar alguien huachicol dese vueltecita mentor desendencia gobernadores participadpo fraude huachicol fiscal mentirosa malvada pens deberiar complices fiscalia complices atraco listo hypeo video gracias compartir compartir pruebas encuentran encontrar siquiera buscan nomas quot defender quot automaticamente significar quot defender quot descaro faltar literal tocar lograr parecer administracion trump opcion recuperar orden seguridad pais cri minal andres manuel lopez obrador lista narcopolitico morenista sobrar prueba seguir proteccion impunidad seguir comentario aghhhh unico esperanza desgraciadamente saque grena estilo esperanza morir qje estasos unidos vendran anunciar caliente sentir obvio santo misericordia mexico dia senor aplicar justicia divino unidos saludo regimen sonavo alarma pemex rata rompio alarma carcel mercen juicio cupo justicia casa delincuente corrupto saqueador gracias senor periodistico gustar critica refinado
Twitter|https://x.com/HidalguenseDg/status/2082294758601347317,Twitter,1,30,nacional digame ofrecer reclamar juana laura martinez abuelito dafne zapata gobernador tamaulipas americo villarreal justicia responder mandatario familia dafne continuar exigir esclarecimiento ocurrido academia militarizada marina doenitz fuente azucena uresti
Twitter|https://x.com/Rosamex1cano/status/2082294772123808035,Twitter,1,14,nacional digame ofrecer reclamar juana laura martinez abuelito dafne zapata gobernador tamaulipas americo villarreal
Medios|https://amp.milenio.com/estados/vinculan-proceso-danna-yanina-feminicidio-dafne-tamaulipas,Medios,1,125,jueza control maria ciria mora gonzalez vincular proceso danna yanina persona detenido feminicidio adolescente dafne zapata quintos ocurrido julio campamento academia militarizada doenitz ciudad madero defensa dafne zapata lizeth flores confirmar vinculacion proceso resolucion emitir audiencia prolongar dia registrar diverso receso incluir suspension temporal imputada presentar crisis nervioso requerir atencion medico danna yanina vincular proceso feminicidio juzgadora determinar dato prueba presentado fiscalia general justicia tamaulipas suficiente etapa inicial presumir probable participacion joven ano delito feminicidio obstante aclarar vinculacion proceso constituir sentencia condenatorio permitir continuar investigacion complementario danna yanina permanecer prision preventivo medida cautelar danna yanina permanecer prision preventivo centro ejecucion sanciones altamira ministerio publico defensa reunir testimonio peritaj elemento probatorio danna yanina vincular proceso informar fgj tamaulipas fiscalia general justicia tamaulipas informar lograr juez vincular
Twitter|https://x.com/VoxPopuliNoti/status/2082295971216552298,Twitter,2,41,luis lauro reyes dejar delegacion bienestar tamaulipas ano gestion exdelegado agradecer claudia sheinbaum americo villarreal anunciar gestion ciudadvictoria tamaulipas camion recolector basura impactar puente peatonal dejar persona herido san nicolas accidente ocurrir colonia industrial nogalar generar movilizacion autoridad sannicolas nuevoleon laroja
Twitter|https://x.com/El_ReporteroMX/status/2082296135117324560,Twitter,1,8,gobernador americo villarreal refrendar compromiso justicia bienestar mante
Twitter|https://x.com/a_ravine88/status/2082298424762814694,Twitter,2,25,hablar garcia luna morena adan augusto americo villarreal durazo rocha moya andy marina pilar monreal jajajaja querer censurar psicopata palacio nacional justicia selectivo encubrimos sheinbaum
